Unnamed: 0,Id,EpisodeId,Index,Reward,State,SubmissionId,InitialConfidence,InitialScore,UpdatedConfidence,UpdatedScore,CreateTime,FinalScore,Team,exists
65,76136676,30521039,0,530015.0,2,23692494,35.54468693847409,1553.1967941395615,35.228481561066424,1558.3402063994013,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
69,77601633,31253517,1,590017.0,2,23692494,35.0,1886.275543055272,35.0,1889.2762641857728,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
71,77102390,31003896,0,1220022.0,2,23692494,35.0,1818.6993110231326,35.0,1821.911661092875,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
75,77407600,31156501,0,970040.0,2,23692494,35.0,1862.3927852995048,35.0,1865.1093523810791,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
79,77949879,31427640,1,60006.0,2,23692494,35.0,1928.8073804447388,35.0,1923.0199564004981,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
83,77848543,31376972,1,270010.0,2,23692494,35.0,1914.7799030064925,35.0,1917.851386591568,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
86,75951013,30428207,1,570009.0,2,23692494,44.93504258501938,1431.7794188303174,44.440082492742384,1436.6258264830747,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
87,75952673,30429037,1,530007.0,2,23692494,42.31632544000876,1463.1985980349386,41.792551824753545,1470.2866151009428,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
88,75931762,30418582,0,150072.0,2,23692494,114.47058315616894,954.9195788648633,108.38403683533907,977.9936876223143,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
90,75930119,30417760,1,370006.0,2,23692494,127.44855588824205,912.6646034053197,119.77990601832953,938.4773274193144,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
91,77528839,31217120,1,1650052.0,2,23692494,35.0,1878.1477040123093,35.0,1880.8639678170084,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
92,77031673,30968537,1,430023.0,2,23692494,35.0,1798.6562906762188,35.0,1802.5285025737348,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
94,77774247,31339824,1,880024.0,2,23692494,35.0,1901.508847611952,35.0,1904.7557140117776,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
95,76549903,30727652,1,1440042.0,2,23692494,35.0,1652.7582807377094,35.0,1657.9153071261176,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
96,76552897,30729149,1,130010.0,2,23692494,35.0,1657.9153071261176,35.0,1662.3528548429763,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
97,75933406,30419404,0,340005.0,2,23692494,96.01913215474949,1040.792043017322,91.13660771107807,1067.7045762727323,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
98,76367151,30636276,1,2750052.0,2,23692494,35.0,1613.7240009696804,35.0,1618.3574162429168,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
99,77553102,31229252,0,580012.0,2,23692494,35.0,1880.8639678170084,35.0,1883.8495576790792,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
101,75938899,30422150,1,2310048.0,2,23692494,65.93524727901823,1236.5897485876828,64.25741365414335,1249.3313208917716,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
102,75930666,30418034,0,90007.0,2,23692494,119.77990601832953,938.4773274193144,114.47058315616894,954.9195788648633,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
103,75937249,30421325,1,1130046.0,2,23692494,71.92497640214575,1191.0350061353574,70.04659678274446,1202.570691495615,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
105,75932311,30418856,1,40010.0,2,23692494,101.41179362681495,1013.8566333103412,96.01913215474949,1040.792043017322,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
106,76564448,30734925,0,240007.0,2,23692494,35.0,1668.0320331071532,35.0,1673.190559686322,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
107,77823733,31364567,1,1470042.0,2,23692494,35.0,1911.429129160167,35.0,1914.7799030064925,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
109,76289853,30597627,1,2460052.0,2,23692494,35.0,1598.8920160370205,35.0,1602.4551084251245,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
110,76158040,30531721,0,2150047.0,2,23692494,35.228481561066424,1558.3402063994013,35.0,1562.2953409596203,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
112,77799312,31352357,0,1920075.0,2,23692494,35.0,1908.1386133624085,35.0,1911.429129160167,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
113,75935599,30420500,1,990047.0,2,23692494,79.87723318479867,1137.5340094742605,77.06153987159686,1154.9922650319245,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
114,75936696,30421049,0,350007.0,2,23692494,74.58454428909819,1170.4184792713838,71.92497640214575,1191.0350061353574,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
115,77481208,31193305,0,1680027.0,2,23692494,35.0,1871.3969521136853,35.0,1874.8457941089605,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
120,75927925,30416663,1,220007.0,2,23692494,200.0,600.0,185.0,649.8318576002754,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
121,76508564,30706983,0,640014.0,2,23692494,35.0,1635.5644708812179,35.0,1639.5339556859979,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
122,75925696,30415549,0,0.0,2,23692494,,,200.0,600.0,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
123,75925697,30415549,1,390018.0,2,23692494,,,200.0,600.0,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
125,77150205,31027803,1,460007.0,2,23692494,35.0,1826.0301882547697,35.0,1829.402205615809,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
126,76486241,30695821,1,670033.0,2,23692494,35.0,1630.3574290976749,35.0,1635.5644708812179,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
127,75929025,30417213,1,140005.0,2,23692494,155.0,807.687495830333,142.44855588824203,844.4724302212802,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
128,77079158,30992280,0,200003.0,2,23692494,35.0,1814.9211699156808,35.0,1818.6993110231326,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
129,75938351,30421876,1,100003.0,2,23692494,68.17983706647071,1215.0929964634545,65.93524727901823,1236.5897485876828,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
131,75949337,30427369,1,1370021.0,2,23692494,45.522404577762956,1425.2626228526176,44.93504258501938,1431.7794188303174,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
132,75943296,30424349,0,560017.0,2,23692494,56.34832773222289,1313.578081591518,55.24903780255021,1323.5804099576908,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
133,75946592,30425997,0,520031.0,2,23692494,49.83415841751847,1375.832039879396,49.1165603257062,1382.6353251429505,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
135,75944399,30424900,1,2340057.0,2,23692494,53.47266481408382,1338.1610715755905,52.50310727970128,1347.7298535423151,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
136,75947690,30426546,0,2360045.0,2,23692494,48.40081329489657,1389.8141122934476,47.60650972402977,1399.5695289350765,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
137,75945496,30425449,0,1710053.0,2,23692494,51.50340233508719,1358.9640829756265,50.64829784561263,1367.5390854197044,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
138,77700938,31303170,0,270012.0,2,23692494,35.0,1901.70294833112,35.0,1904.5563797777606,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
139,75946043,30425722,1,1690030.0,2,23692494,50.64829784561263,1367.5390854197044,49.83415841751847,1375.832039879396,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
140,77505426,31205414,0,1480049.0,2,23692494,35.0,1874.8457941089605,35.0,1878.1477040123093,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
142,77750213,31327807,1,310012.0,2,23692494,35.0,1898.6543952034478,35.0,1901.508847611952,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
143,76116844,30511123,0,1230036.0,2,23692494,35.830786383686316,1549.2563806917115,35.54468693847409,1553.1967941395615,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
144,75949898,30427650,0,440003.0,2,23692494,46.80131563424962,1410.6796279663904,46.09443457420553,1419.4095884957574,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
146,75948239,30426820,1,410010.0,2,23692494,47.60650972402977,1399.5695289350765,46.80131563424962,1410.6796279663904,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
147,77244319,31074860,1,2060040.0,2,23692494,35.0,1839.419041426227,35.0,1842.8541035404087,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
148,77774242,31339822,0,420018.0,2,23692494,35.0,1904.7557140117776,35.0,1908.1386133624085,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
149,75947143,30426272,1,620015.0,2,23692494,49.1165603257062,1382.6353251429505,48.40081329489657,1389.8141122934476,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
150,76422488,30663945,0,30008.0,2,23692494,35.0,1625.7693557553546,35.0,1622.198502034193,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
151,75941092,30423247,0,530009.0,2,23692494,58.71023730737941,1293.0805813790325,57.53312847482064,1302.823261529246,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
153,76465539,30685470,1,2790043.0,2,23692494,35.0,1625.520892723266,35.0,1630.3574290976749,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
154,76173960,30539681,0,220015.0,2,23692494,35.0,1562.2953409596203,35.0,1566.5023993628256,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
155,76510521,30707961,1,180016.0,2,23692494,35.0,1645.7724110637564,35.0,1649.9829385793203,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
157,77725981,31315691,1,50016.0,2,23692494,35.0,1904.5563797777606,35.0,1898.6543952034478,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
158,75936146,30420774,0,930073.0,2,23692494,77.06153987159686,1154.9922650319245,74.58454428909819,1170.4184792713838,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
159,77315141,31110271,1,470018.0,2,23692494,35.0,1849.5359402237848,35.0,1852.7909687828321,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
161,77431490,31168446,0,490047.0,2,23692494,35.0,1865.1093523810791,35.0,1868.04072425321,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
162,75928475,30416938,1,180009.0,2,23692494,170.0,744.3571645266783,155.0,807.687495830333,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
163,77267999,31086700,1,170006.0,2,23692494,35.0,1842.8541035404087,35.0,1846.25195988464,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
165,76509886,30707644,0,950030.0,2,23692494,35.0,1639.5339556859979,35.0,1645.7724110637564,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
167,75931215,30418308,1,80010.0,2,23692494,142.44855588824203,844.4724302212802,127.44855588824205,912.6646034053197,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
168,75933955,30419678,1,580037.0,2,23692494,86.37162277275955,1099.5891339301063,83.28137976633566,1115.4800222718118,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
169,75939995,30422698,1,70009.0,2,23692494,62.70417584261162,1261.3687833785611,61.27018239781628,1272.6205933141016,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
170,75940543,30422972,1,1300024.0,2,23692494,60.017655584120206,1281.9867336101286,58.71023730737941,1293.0805813790325,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
172,77455816,31180609,0,150006.0,2,23692494,35.0,1868.04072425321,35.0,1871.3969521136853,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
174,75942740,30424071,0,220010.0,2,23692494,55.24903780255021,1323.5804099576908,54.278761085583604,1331.9323083312772,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
175,76586761,30746081,1,390021.0,2,23692494,35.0,1678.188313384794,35.0,1681.7813082983398,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
176,76893088,30899245,0,660040.0,2,23692494,35.0,1765.02055879437,35.0,1768.8698854929041,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
179,76401301,30653351,1,1390025.0,2,23692494,35.0,1621.149604624431,35.0,1625.7693557553546,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
180,75950456,30427929,0,1600039.0,2,23692494,44.440082492742384,1436.6258264830747,43.953133384143584,1441.5186274971054,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
181,75944949,30425175,1,2000035.0,2,23692494,52.50310727970128,1347.7298535423151,51.50340233508719,1358.9640829756265,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
182,76916356,30910879,0,130013.0,2,23692494,35.0,1768.8698854929041,35.0,1772.6492273607746,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
184,76732255,30818828,1,610018.0,2,23692494,35.0,1706.3075323198425,35.0,1710.510872231166,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
188,76711094,30808248,0,600004.0,2,23692494,35.0,1696.7077986426236,35.0,1701.6627630220676,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
190,75942191,30423796,1,80019.0,2,23692494,57.53312847482064,1302.823261529246,56.34832773222289,1313.578081591518,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
191,76631974,30768688,0,1280022.0,2,23692494,35.0,1685.8675805598969,35.0,1691.5234598614286,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
192,75939447,30422424,1,600026.0,2,23692494,64.25741365414335,1249.3313208917716,62.70417584261162,1261.3687833785611,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
195,77079217,30992309,1,540008.0,2,23692494,35.0,1812.0384777735185,35.0,1814.9211699156808,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
197,76733579,30819490,1,2110044.0,2,23692494,35.0,1719.3777926371,35.0,1724.317002093701,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
199,76959570,30932486,0,1170019.0,2,23692494,35.0,1779.2594636490912,35.0,1783.3084223735173,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
200,76734029,30819715,1,410016.0,2,23692494,35.0,1715.640265686032,35.0,1719.3777926371,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
201,76688960,30797181,0,50008.0,2,23692494,35.0,1692.7765854124923,35.0,1687.576650924341,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
206,77126833,31016117,1,380012.0,2,23692494,35.0,1821.911661092875,35.0,1826.0301882547697,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
209,76732247,30818824,1,520005.0,2,23692494,35.0,1710.510872231166,35.0,1715.640265686032,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
210,76893092,30899247,0,260022.0,2,23692494,35.0,1760.0586129439816,35.0,1765.02055879437,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
211,76870990,30888196,0,1570035.0,2,23692494,35.0,1751.5344519763426,35.0,1755.6585164604835,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
214,76532528,30718965,0,310014.0,2,23692494,35.0,1649.9829385793203,35.0,1652.7582807377094,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
215,76779464,30842433,0,40007.0,2,23692494,35.0,1724.786269379924,35.0,1729.8146516056638,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
218,76654406,30779904,0,8.0,2,23692494,35.0,1691.5234598614286,35.0,1687.27003450445,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
219,76871059,30888230,1,430010.0,2,23692494,35.0,1747.350897521958,35.0,1751.5344519763426,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
220,76608983,30757192,1,410009.0,2,23692494,35.0,1681.7813082983398,35.0,1685.8675805598969,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
222,76676438,30790920,0,2130038.0,2,23692494,35.0,1687.27003450445,35.0,1692.7765854124923,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
224,76933589,30919495,1,2090048.0,2,23692494,35.0,1772.4181782811295,35.0,1775.6983929661512,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
225,76890970,30898186,0,1040025.0,2,23692494,35.0,1755.6585164604835,35.0,1760.0586129439816,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
226,76031196,30468299,0,470023.0,2,23692494,38.14321352916839,1516.8508375176236,37.77139303986967,1522.1442573784454,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
228,77924355,31414878,1,720026.0,2,23692494,35.0,1926.3522892821427,35.0,1928.8073804447388,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
229,76848238,30876820,0,950026.0,2,23692494,35.0,1738.8894722176074,35.0,1743.2874538104595,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
234,75981122,30443262,0,1240029.0,2,23692494,39.66678758070788,1496.3500270567004,39.22734574562889,1502.8200897399768,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
237,76250683,30578042,1,2240054.0,2,23692494,35.0,1588.7208276483768,35.0,1592.567244649233,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
238,77031625,30968513,1,710007.0,2,23692494,35.0,1794.490265018126,35.0,1798.6562906762188,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
240,76564426,30734914,0,710015.0,2,23692494,35.0,1673.190559686322,35.0,1678.188313384794,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
241,77005415,30955408,1,1080022.0,2,23692494,35.0,1786.8443895264493,35.0,1790.4889064360557,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
243,76203772,30554587,0,640015.0,2,23692494,35.0,1568.9254195894007,35.0,1575.2673920111938,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
244,76777348,30841375,0,390014.0,2,23692494,35.0,1720.0980693491895,35.0,1724.786269379924,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
246,76916355,30910878,1,30003.0,2,23692494,35.0,1772.6492273607746,35.0,1772.4181782811295,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
248,77007804,30956603,0,480013.0,2,23692494,35.0,1790.4889064360557,35.0,1794.490265018126,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
251,76825322,30865362,0,400009.0,2,23692494,35.0,1734.2292377770273,35.0,1738.8894722176074,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
252,76711105,30808253,1,530019.0,2,23692494,35.0,1693.1101315527246,35.0,1696.7077986426236,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
253,75934502,30419952,0,220017.0,2,23692494,91.13660771107807,1067.7045762727323,86.37162277275955,1099.5891339301063,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
254,75932859,30419130,1,220006.0,2,23692494,108.38403683533907,977.9936876223143,101.41179362681495,1013.8566333103412,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
255,76006123,30455762,1,650023.0,2,23692494,38.805490963495906,1509.0259861017469,38.46186125293936,1513.164309929617,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
256,75929573,30417487,1,710012.0,2,23692494,185.0,649.8318576002754,170.0,744.3571645266783,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
258,76189737,30547569,1,1350029.0,2,23692494,35.0,1566.5023993628256,35.0,1568.9254195894007,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
260,76802145,30853773,1,280015.0,2,23692494,35.0,1729.8146516056638,35.0,1734.2292377770273,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
261,76711646,30808524,0,610028.0,2,23692494,35.0,1701.6627630220676,35.0,1706.3075323198425,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
262,76755978,30830690,0,20018.0,2,23692494,35.0,1724.317002093701,35.0,1720.0980693491895,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
264,77974519,31439960,1,40009.0,2,23692494,35.0,1923.0199564004981,35.0,1916.7691720750825,2021-11-11 05:21:44,2042.675832983266,Toad Brigade,True
266,73880358,29392879,0,20011.0,2,23281649,35.0,1890.8001955606353,35.0,1882.8362288460528,2021-10-17 16:03:31,2022.8000220765948,Toad Brigade,True
267,73307319,29105359,1,270017.0,2,23281649,35.0,1828.8641364286166,35.0,1831.7716869830303,2021-10-17 16:03:31,2022.8000220765948,Toad Brigade,True
268,72781175,28842287,1,410033.0,2,23281649,35.0,1756.350892286486,35.0,1759.7396095373651,2021-10-17 16:03:31,2022.8000220765948,Toad Brigade,True
269,72667801,28785595,1,570042.0,2,23281649,35.0,1755.54402057066,35.0,1758.6974424214038,2021-10-17 16:03:31,2022.8000220765948,Toad Brigade,True
270,73341689,29122544,1,130013.0,2,23281649,35.0,1834.5312163666736,35.0,1837.1473953643967,2021-10-17 16:03:31,2022.8000220765948,Toad Brigade,True
271,74464162,29684782,0,320010.0,2,23281649,35.0,1916.284576216733,35.0,1918.072872050712,2021-10-17 16:03:31,2022.8000220765948,Toad Brigade,True
272,72732127,28817763,1,650030.0,2,23281649,35.0,1756.7774807083686,35.0,1759.9905325133705,2021-10-17 16:03:31,2022.8000220765948,Toad Brigade,True
273,73953183,29429291,1,490036.0,2,23281649,35.0,1888.0299574917374,35.0,1889.8005958152853,2021-10-17 16:03:31,2022.8000220765948,Toad Brigade,True
274,72007891,28455645,1,300022.0,2,23281649,36.94813550029584,1556.555839312905,36.5836186618601,1562.5083188286042,2021-10-17 16:03:31,2022.8000220765948,Toad Brigade,True
