Id,EpisodeId,Index,Reward,State,SubmissionId,InitialConfidence,InitialScore,UpdatedConfidence,UpdatedScore,CreateTime,FinalScore,Team
77055516,30980459,0,220002.0,2,23692494,35.0,1809.0954073214566,35.0,1812.0384777735185,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
79332703,32119052,1,2690063.0,2,23692494,35.0,2004.830589317045,35.0,2007.0928727516525,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77383856,31144629,0,310005.0,2,23692494,35.0,1859.2655891626675,35.0,1862.3927852995048,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
79755911,32330727,1,140006.0,2,23692494,35.0,2028.889627542376,35.0,2031.043137877092,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
79277279,32091340,1,2980128.0,2,23692494,35.0,2000.1590255606686,35.0,2002.4005736601066,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76072788,30489095,0,530033.0,2,23692494,36.72011731767133,1537.3435599834,36.403359018128064,1541.7505745801182,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75948787,30427094,1,1690036.0,2,23692494,46.09443457420553,1419.4095884957574,45.522404577762956,1425.2626228526176,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
79444464,32174933,0,470009.0,2,23692494,35.0,2013.9246716539205,35.0,2016.064586972183,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75953221,30429311,1,1540037.0,2,23692494,41.325605541226935,1476.0596055136434,40.917833162366115,1480.6127832948075,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78727419,31816410,1,1230058.0,2,23692494,35.0,1979.9168858413686,35.0,1982.3252234345762,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75952697,30429049,1,2310046.0,2,23692494,41.792551824753545,1470.2866151009428,41.325605541226935,1476.0596055136434,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75952123,30428762,1,1070041.0,2,23692494,42.790555829651645,1457.8119284460688,42.31632544000876,1463.1985980349389,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76050969,30478185,1,300018.0,2,23692494,37.41237536326068,1527.263358516488,37.06305705283719,1532.296105987943,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78621697,31763549,1,2460056.0,2,23692494,35.0,1969.3588433588238,35.0,1972.1718518591056,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76250362,30577882,0,180016.0,2,23692494,35.0,1582.6507596162407,35.0,1588.7208276483768,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76092113,30498757,1,2220048.0,2,23692494,36.403359018128064,1541.7505745801182,36.1147357705369,1545.5051603600368,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75951463,30428432,1,140015.0,2,23692494,43.953133384143584,1441.5186274971054,43.293140721526726,1452.0157173604891,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75966917,30436159,1,750012.0,2,23692494,40.040064993339655,1492.031915771711,39.66678758070788,1496.3500270567004,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
79843979,32374761,1,150012.0,2,23692494,35.0,2035.339203759689,35.0,2037.4001841965755,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78673189,31789295,1,520022.0,2,23692494,35.0,1974.9177586744568,35.0,1977.430984095108,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77221085,31063243,1,160006.0,2,23692494,35.0,1836.188148283809,35.0,1839.419041426227,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76067174,30486288,0,800042.0,2,23692494,37.06305705283719,1532.296105987943,36.72011731767133,1537.3435599834,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76311760,30608581,0,2250045.0,2,23692494,35.0,1602.4551084251245,35.0,1606.1037833677758,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
80113280,32509412,0,480011.0,2,23692494,35.0,2052.9931883287886,35.0,2054.7846144979567,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
79416629,32161015,1,2180111.0,2,23692494,35.0,2011.6306057100933,35.0,2013.9246716539205,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77873951,31389676,1,840023.0,2,23692494,35.0,1921.1724646783773,35.0,1923.9416235002386,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76344539,30624970,1,3140047.0,2,23692494,35.0,1610.2035381702935,35.0,1613.7240009696804,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77676330,31290866,0,1280031.0,2,23692494,35.0,1898.4544742080334,35.0,1901.70294833112,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
79389303,32147352,1,620025.0,2,23692494,35.0,2009.388585794337,35.0,2011.6306057100933,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78072241,31488821,1,3030088.0,2,23692494,35.0,1929.8899380712414,35.0,1932.954465765954,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77848544,31376973,0,1250019.0,2,23692494,35.0,1917.851386591568,35.0,1921.1724646783773,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76097203,30501302,1,1800027.0,2,23692494,36.1147357705369,1545.5051603600368,35.830786383686316,1549.2563806917115,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78888334,31896868,0,1250060.0,2,23692494,35.0,1994.6955306043399,35.0,1987.0563174480408,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
79933346,32419445,0,1270029.0,2,23692494,35.0,2041.3874496605274,35.0,2043.2539441015006,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78915273,31910337,1,530016.0,2,23692494,35.0,1987.0563174480408,35.0,1989.8053365229507,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
79472526,32188964,0,2070045.0,2,23692494,35.0,2016.064586972183,35.0,2018.3662920359545,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76333588,30619495,0,1070024.0,2,23692494,35.0,1606.1037833677758,35.0,1610.2035381702935,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77291702,31098552,0,820018.0,2,23692494,35.0,1846.25195988464,35.0,1849.5359402237848,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76242987,30574194,1,100008.0,2,23692494,35.0,1579.0942866555256,35.0,1582.6507596162407,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76268734,30587068,0,3040054.0,2,23692494,35.0,1592.567244649233,35.0,1598.8920160370205,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77197294,31051348,0,1460036.0,2,23692494,35.0,1832.862682028145,35.0,1836.188148283809,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77996830,31451116,0,3310074.0,2,23692494,35.0,1916.7691720750825,35.0,1920.3308625746176,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78072239,31488820,1,360008.0,2,23692494,35.0,1926.738133815908,35.0,1929.8899380712414,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76136676,30521039,0,530015.0,2,23692494,35.54468693847409,1553.1967941395615,35.228481561066424,1558.3402063994013,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
80204427,32554985,1,1190027.0,2,23692494,35.0,2058.098007187175,35.0,2059.9102112220316,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
80022591,32464067,1,770026.0,2,23692494,35.0,2047.5074573163608,35.0,2049.2430644989886,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
80264717,32585130,1,8.0,2,23692494,35.0,2061.714714996565,35.0,2053.430325431012,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77601633,31253517,1,590017.0,2,23692494,35.0,1886.275543055272,35.0,1889.2762641857728,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77102390,31003896,0,1220022.0,2,23692494,35.0,1818.6993110231326,35.0,1821.911661092875,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
79992868,32449206,0,450023.0,2,23692494,35.0,2045.4035431426398,35.0,2047.5074573163608,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
79584388,32244895,0,560012.0,2,23692494,35.0,2015.4978373918266,35.0,2017.7599962152829,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77577769,31241585,1,660008.0,2,23692494,35.0,1883.8495576790792,35.0,1886.275543055272,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77407600,31156501,0,970040.0,2,23692494,35.0,1862.3927852995048,35.0,1865.1093523810791,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
79052293,31978847,1,740013.0,2,23692494,35.0,2000.0268924638544,35.0,2002.417074455565,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
80052483,32479013,1,2060046.0,2,23692494,35.0,2049.2430644989886,35.0,2051.111784341117,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
80296659,32601101,1,50005.0,2,23692494,35.0,2053.430325431012,35.0,2045.6860954674842,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77949879,31427640,1,60006.0,2,23692494,35.0,1928.8073804447388,35.0,1923.0199564004981,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78330167,31617784,1,200009.0,2,23692494,35.0,1949.8817974860456,35.0,1952.8833931003687,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78022546,31463974,0,2140047.0,2,23692494,35.0,1920.3308625746176,35.0,1923.4952436118665,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77848543,31376972,1,270010.0,2,23692494,35.0,1914.7799030064925,35.0,1917.851386591568,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
79527440,32216421,0,200014.0,2,23692494,35.0,2010.9634930066345,35.0,2013.3394782466462,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78699631,31802516,1,410011.0,2,23692494,35.0,1977.430984095108,35.0,1979.9168858413686,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75951013,30428207,1,570009.0,2,23692494,44.93504258501938,1431.7794188303171,44.440082492742384,1436.6258264830744,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75952673,30429037,1,530007.0,2,23692494,42.31632544000876,1463.1985980349389,41.792551824753545,1470.2866151009428,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75931762,30418582,0,150072.0,2,23692494,114.47058315616894,954.9195788648633,108.38403683533907,977.9936876223143,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
79814083,32359813,1,1600051.0,2,23692494,35.0,2033.2016569046536,35.0,2035.339203759689,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77528839,31217120,1,1650052.0,2,23692494,35.0,1878.1477040123093,35.0,1880.8639678170084,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77031673,30968537,1,430023.0,2,23692494,35.0,1798.6562906762188,35.0,1802.5285025737348,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77031626,30968514,0,1130018.0,2,23692494,35.0,1805.6723205967553,35.0,1809.0954073214566,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77774247,31339824,1,880024.0,2,23692494,35.0,1901.508847611952,35.0,1904.7557140117776,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76549903,30727652,1,1440042.0,2,23692494,35.0,1652.7582807377094,35.0,1657.9153071261176,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76552897,30729149,1,130010.0,2,23692494,35.0,1657.9153071261176,35.0,1662.3528548429763,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75933406,30419404,0,340005.0,2,23692494,96.01913215474949,1040.792043017322,91.13660771107807,1067.7045762727323,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76367151,30636276,1,2750052.0,2,23692494,35.0,1613.7240009696804,35.0,1618.3574162429168,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77553102,31229252,0,580012.0,2,23692494,35.0,1880.8639678170084,35.0,1883.8495576790792,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75938899,30422150,1,2310048.0,2,23692494,65.93524727901823,1236.5897485876828,64.25741365414335,1249.3313208917716,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75930666,30418034,0,90007.0,2,23692494,119.77990601832953,938.4773274193143,114.47058315616894,954.9195788648633,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75937249,30421325,1,1130046.0,2,23692494,71.92497640214575,1191.0350061353574,70.04659678274446,1202.570691495615,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76555591,30730496,1,60008.0,2,23692494,35.0,1662.3528548429763,35.0,1668.0320331071532,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75932311,30418856,1,40010.0,2,23692494,101.41179362681495,1013.8566333103412,96.01913215474949,1040.792043017322,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76564448,30734925,0,240007.0,2,23692494,35.0,1668.0320331071532,35.0,1673.190559686322,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77823733,31364567,1,1470042.0,2,23692494,35.0,1911.429129160167,35.0,1914.7799030064925,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
80143700,32524622,0,1470033.0,2,23692494,35.0,2054.7846144979567,35.0,2056.594816404522,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76289853,30597627,1,2460052.0,2,23692494,35.0,1598.8920160370205,35.0,1602.4551084251245,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78754203,31829802,1,1600040.0,2,23692494,35.0,1982.3252234345762,35.0,1984.6381143911763,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77799312,31352357,0,1920075.0,2,23692494,35.0,1908.1386133624083,35.0,1911.429129160167,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75935599,30420500,1,990047.0,2,23692494,79.87723318479867,1137.5340094742605,77.06153987159686,1154.9922650319245,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75936696,30421049,0,350007.0,2,23692494,74.58454428909819,1170.4184792713838,71.92497640214575,1191.0350061353574,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77481208,31193305,0,1680027.0,2,23692494,35.0,1871.3969521136853,35.0,1874.8457941089603,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
79361413,32133407,1,330012.0,2,23692494,35.0,2007.0928727516525,35.0,2009.388585794337,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78997478,31951440,0,1840058.0,2,23692494,35.0,1995.0234328005454,35.0,1997.539374212136,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75937803,30421602,1,2070036.0,2,23692494,70.04659678274446,1202.570691495615,68.17983706647071,1215.0929964634545,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78568505,31736953,1,1320035.0,2,23692494,35.0,1973.7297943011188,35.0,1976.4782683271933,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76508564,30706983,0,640014.0,2,23692494,35.0,1635.5644708812179,35.0,1639.5339556859979,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75925696,30415549,0,0.0,2,23692494,,,200.0,600.0,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75925697,30415549,1,390018.0,2,23692494,,,200.0,600.0,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78648131,31776766,1,2240059.0,2,23692494,35.0,1972.1718518591056,35.0,1974.9177586744568,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77150205,31027803,1,460007.0,2,23692494,35.0,1826.0301882547699,35.0,1829.402205615809,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76486241,30695821,1,670033.0,2,23692494,35.0,1630.3574290976749,35.0,1635.5644708812179,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75929025,30417213,1,140005.0,2,23692494,155.0,807.687495830333,142.44855588824203,844.4724302212802,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77079158,30992280,0,200003.0,2,23692494,35.0,1814.9211699156808,35.0,1818.6993110231326,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75938351,30421876,1,100003.0,2,23692494,68.17983706647071,1215.0929964634545,65.93524727901823,1236.5897485876828,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75949337,30427369,1,1370021.0,2,23692494,45.522404577762956,1425.2626228526176,44.93504258501938,1431.7794188303171,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75943296,30424349,0,560017.0,2,23692494,56.34832773222289,1313.578081591518,55.24903780255021,1323.5804099576908,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75946592,30425997,0,520031.0,2,23692494,49.83415841751847,1375.832039879396,49.1165603257062,1382.6353251429505,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
80173735,32539639,1,1620061.0,2,23692494,35.0,2056.594816404522,35.0,2058.098007187175,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75944399,30424900,1,2340057.0,2,23692494,53.47266481408382,1338.1610715755905,52.50310727970128,1347.7298535423151,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75947690,30426546,0,2360045.0,2,23692494,48.40081329489657,1389.8141122934476,47.60650972402977,1399.5695289350765,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75945496,30425449,0,1710053.0,2,23692494,51.50340233508719,1358.9640829756265,50.64829784561263,1367.5390854197046,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77700938,31303170,0,270012.0,2,23692494,35.0,1901.70294833112,35.0,1904.5563797777606,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75946043,30425722,1,1690030.0,2,23692494,50.64829784561263,1367.5390854197046,49.83415841751847,1375.832039879396,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75935051,30420226,1,480016.0,2,23692494,83.28137976633566,1115.4800222718118,79.87723318479867,1137.5340094742605,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77750213,31327807,1,310012.0,2,23692494,35.0,1898.6543952034478,35.0,1901.508847611952,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76116844,30511123,0,1230036.0,2,23692494,35.830786383686316,1549.2563806917115,35.54468693847409,1553.1967941395615,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75949898,30427650,0,440003.0,2,23692494,46.80131563424962,1410.6796279663904,46.09443457420553,1419.4095884957574,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
79903653,32404598,1,440017.0,2,23692494,35.0,2039.4197916952053,35.0,2041.3874496605274,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75948239,30426820,1,410010.0,2,23692494,47.60650972402977,1399.5695289350765,46.80131563424962,1410.6796279663904,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77244319,31074860,1,2060040.0,2,23692494,35.0,1839.419041426227,35.0,1842.8541035404087,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77774242,31339822,0,420018.0,2,23692494,35.0,1904.7557140117776,35.0,1908.1386133624083,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75947143,30426272,1,620015.0,2,23692494,49.1165603257062,1382.6353251429505,48.40081329489657,1389.8141122934476,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75941092,30423247,0,530009.0,2,23692494,58.71023730737941,1293.0805813790325,57.533128474820636,1302.823261529246,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77625676,31265539,0,1920041.0,2,23692494,35.0,1889.2762641857728,35.0,1892.222928150288,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76465539,30685470,1,2790043.0,2,23692494,35.0,1625.520892723266,35.0,1630.3574290976749,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76173960,30539681,0,220015.0,2,23692494,35.0,1562.2953409596203,35.0,1566.5023993628254,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76510521,30707961,1,180016.0,2,23692494,35.0,1645.7724110637564,35.0,1649.9829385793203,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78097977,31501689,1,1000035.0,2,23692494,35.0,1932.954465765954,35.0,1935.8912066361856,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77725981,31315691,1,50016.0,2,23692494,35.0,1904.5563797777606,35.0,1898.6543952034478,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75936146,30420774,0,930073.0,2,23692494,77.06153987159686,1154.9922650319245,74.58454428909819,1170.4184792713838,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77315141,31110271,1,470018.0,2,23692494,35.0,1849.5359402237848,35.0,1852.7909687828321,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77431490,31168446,0,490047.0,2,23692494,35.0,1865.1093523810791,35.0,1868.04072425321,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75928475,30416938,1,180009.0,2,23692494,170.0,744.3571645266783,155.0,807.687495830333,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77267999,31086700,1,170006.0,2,23692494,35.0,1842.8541035404087,35.0,1846.25195988464,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76226092,30565747,0,230008.0,2,23692494,35.0,1575.2673920111938,35.0,1579.0942866555256,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76509886,30707644,0,950030.0,2,23692494,35.0,1639.5339556859979,35.0,1645.7724110637564,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78942971,31924186,1,620019.0,2,23692494,35.0,1989.8053365229507,35.0,1992.314047636008,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75931215,30418308,1,80010.0,2,23692494,142.44855588824203,844.4724302212802,127.44855588824205,912.6646034053197,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75933955,30419678,1,580037.0,2,23692494,86.37162277275955,1099.5891339301063,83.28137976633566,1115.4800222718118,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75939995,30422698,1,70009.0,2,23692494,62.70417584261162,1261.3687833785611,61.27018239781628,1272.6205933141014,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78860759,31883080,1,90003.0,2,23692494,35.0,1992.3723873988665,35.0,1994.6955306043399,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77455816,31180609,0,150006.0,2,23692494,35.0,1868.04072425321,35.0,1871.3969521136853,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
79108660,32007031,0,190002.0,2,23692494,35.0,2004.8804548710993,35.0,2007.3421078544848,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75942740,30424071,0,220010.0,2,23692494,55.24903780255021,1323.5804099576908,54.278761085583604,1331.9323083312772,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76586761,30746081,1,390021.0,2,23692494,35.0,1678.188313384794,35.0,1681.7813082983398,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76893088,30899245,0,660040.0,2,23692494,35.0,1765.02055879437,35.0,1768.8698854929041,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77173496,31039449,0,2520069.0,2,23692494,35.0,1829.402205615809,35.0,1832.862682028145,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
80328635,32617089,1,210009.0,2,23692494,35.0,2045.6860954674842,35.0,2047.643016258335,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76401301,30653351,1,1390025.0,2,23692494,35.0,1621.149604624431,35.0,1625.7693557553546,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75944949,30425175,1,2000035.0,2,23692494,52.50310727970128,1347.7298535423151,51.50340233508719,1358.9640829756265,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76916356,30910879,0,130013.0,2,23692494,35.0,1768.8698854929041,35.0,1772.6492273607746,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
79613592,32259497,0,670013.0,2,23692494,35.0,2017.7599962152829,35.0,2019.6544532688806,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76732255,30818828,1,610018.0,2,23692494,35.0,1706.3075323198425,35.0,1710.510872231166,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78487957,31696679,1,320000.0,2,23692494,35.0,1966.5424748541,35.0,1969.3409420385174,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78278932,31592167,0,380010.0,2,23692494,35.0,1943.92563947787,35.0,1946.8907802627468,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
80360996,32633270,0,3.0,2,23692494,35.0,2047.643016258335,35.0,2040.3103474201446,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76711094,30808248,0,600004.0,2,23692494,35.0,1696.7077986426236,35.0,1701.6627630220676,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78833702,31869552,0,690014.0,2,23692494,35.0,1989.7741675017398,35.0,1992.3723873988665,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76631974,30768688,0,1280022.0,2,23692494,35.0,1685.867580559897,35.0,1691.5234598614286,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
75939447,30422424,1,600026.0,2,23692494,64.25741365414335,1249.3313208917716,62.70417584261162,1261.3687833785611,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
78175793,31540597,1,450012.0,2,23692494,35.0,1932.0848523292093,35.0,1935.093339649851,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
76956257,30930829,1,1280027.0,2,23692494,35.0,1775.6983929661512,35.0,1779.2594636490912,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
77079217,30992309,1,540008.0,2,23692494,35.0,1812.0384777735185,35.0,1814.9211699156808,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
79698882,32302213,0,340005.0,2,23692494,35.0,2024.3221010076786,35.0,2026.6628550069079,2021-11-11 05:21:44,2042.675832983266,Toad Brigade
